date,article,quantity_sold,average_unit_price_eur,transaction_lines
2021-07-22,CAFE OU EAU,8.0,1.0,6
2021-07-23,CAFE OU EAU,2.0,1.0,2
2021-07-24,CAFE OU EAU,5.0,1.0,4
2021-07-25,CAFE OU EAU,1.0,1.0,1
2021-07-26,CAFE OU EAU,7.0,1.0,6
2021-07-27,CAFE OU EAU,2.0,1.0,2
2021-07-28,CAFE OU EAU,1.0,1.0,1
2021-07-29,CAFE OU EAU,1.0,1.0,1
2021-07-30,CAFE OU EAU,1.0,1.0,1
2021-07-31,CAFE OU EAU,4.0,1.0,3
2021-08-02,CAFE OU EAU,1.0,1.0,1
2021-08-03,CAFE OU EAU,8.0,1.0,5
2021-08-04,CAFE OU EAU,1.0,1.0,1
2021-08-05,CAFE OU EAU,2.0,1.0,2
2021-08-06,CAFE OU EAU,11.0,1.0,7
2021-08-07,CAFE OU EAU,5.0,1.0,4
2021-08-08,CAFE OU EAU,2.0,1.0,1
2021-08-09,CAFE OU EAU,1.0,1.0,1
2021-08-10,CAFE OU EAU,7.0,1.0,5
2021-08-11,CAFE OU EAU,2.0,1.0,1
2021-08-12,CAFE OU EAU,1.0,1.0,1
2021-08-13,CAFE OU EAU,4.0,1.0,3
2021-08-14,CAFE OU EAU,4.0,1.0,2
2021-08-15,CAFE OU EAU,2.0,1.0,1
2021-08-16,CAFE OU EAU,4.0,1.0,3
2021-08-17,CAFE OU EAU,4.0,1.0,3
2021-08-19,CAFE OU EAU,1.0,1.0,1
2021-08-21,CAFE OU EAU,3.0,1.0,3
2021-08-22,CAFE OU EAU,4.0,1.0,3
2021-08-23,CAFE OU EAU,8.0,1.0,4
2021-08-24,CAFE OU EAU,15.0,1.0,10
2021-08-25,CAFE OU EAU,8.0,1.0,6
2021-08-26,CAFE OU EAU,2.0,1.0,2
2021-08-27,CAFE OU EAU,8.0,1.0,5
2021-08-28,CAFE OU EAU,5.0,1.0,4
2021-08-29,CAFE OU EAU,2.0,1.0,2
2021-08-30,CAFE OU EAU,4.0,1.0,3
2021-08-31,CAFE OU EAU,14.0,1.0,6
2021-09-02,CAFE OU EAU,4.0,1.0,2
2021-09-03,CAFE OU EAU,1.0,1.0,1
2021-09-04,CAFE OU EAU,7.0,1.0,4
2021-09-05,CAFE OU EAU,3.0,1.0,2
2021-09-06,CAFE OU EAU,3.0,1.0,3
2021-09-07,CAFE OU EAU,10.0,1.0,9
2021-09-08,CAFE OU EAU,5.0,1.0,4
2021-09-09,CAFE OU EAU,1.0,1.0,1
2021-09-10,CAFE OU EAU,6.0,1.0,6
2021-09-11,CAFE OU EAU,6.0,1.0,3
2021-09-12,CAFE OU EAU,2.0,1.0,2
2021-09-13,CAFE OU EAU,3.0,1.0,2
2021-09-14,CAFE OU EAU,5.0,1.0,4
2021-09-16,CAFE OU EAU,2.0,1.0,2
2021-09-17,CAFE OU EAU,2.0,1.0,2
2021-09-18,CAFE OU EAU,1.0,1.0,1
2021-09-19,CAFE OU EAU,3.0,1.0,1
2021-09-20,CAFE OU EAU,2.0,1.0,1
2021-09-21,CAFE OU EAU,6.0,1.0,5
2021-09-25,CAFE OU EAU,2.0,1.0,1
2021-09-26,CAFE OU EAU,1.0,1.0,1
2021-09-28,CAFE OU EAU,4.0,1.0,4
2021-09-29,CAFE OU EAU,2.0,1.0,1
2021-09-30,CAFE OU EAU,5.0,1.0,4
2021-10-01,CAFE OU EAU,2.0,1.0,1
2021-10-02,CAFE OU EAU,10.0,1.0,5
2021-10-03,CAFE OU EAU,1.0,1.0,1
2021-10-04,CAFE OU EAU,4.0,1.0,4
2021-10-05,CAFE OU EAU,8.0,1.0,6
2021-10-07,CAFE OU EAU,2.0,1.0,2
2021-10-08,CAFE OU EAU,4.0,1.0,2
2021-10-09,CAFE OU EAU,3.0,1.0,1
2021-10-10,CAFE OU EAU,3.0,1.0,2
2021-10-11,CAFE OU EAU,1.0,1.0,1
2021-10-14,CAFE OU EAU,1.0,1.0,1
2021-10-15,CAFE OU EAU,1.0,1.0,1
2021-10-16,CAFE OU EAU,3.0,1.0,2
2021-10-19,CAFE OU EAU,6.0,1.0,4
2021-10-20,CAFE OU EAU,1.0,1.0,1
2021-10-21,CAFE OU EAU,3.0,1.0,2
2021-10-22,CAFE OU EAU,8.0,1.0,5
2021-10-23,CAFE OU EAU,7.0,1.0,4
2021-10-24,CAFE OU EAU,1.0,1.0,1
2021-10-25,CAFE OU EAU,8.0,1.0,6
2021-10-26,CAFE OU EAU,10.0,1.0,4
2021-10-27,CAFE OU EAU,5.0,1.0,5
2021-10-28,CAFE OU EAU,4.0,1.0,3
2021-10-29,CAFE OU EAU,4.0,1.0,3
2021-10-30,CAFE OU EAU,4.0,1.0,2
2021-11-02,CAFE OU EAU,8.0,1.0,8
2021-11-04,CAFE OU EAU,2.0,1.0,1
2021-11-05,CAFE OU EAU,6.0,1.0,4
2021-11-06,CAFE OU EAU,4.0,1.0,3
2021-11-08,CAFE OU EAU,7.0,1.0,4
2021-11-09,CAFE OU EAU,10.0,1.0,6
2021-11-10,CAFE OU EAU,5.0,1.0,3
2021-11-11,CAFE OU EAU,2.0,1.0,1
2021-11-12,CAFE OU EAU,2.0,1.0,1
2021-11-13,CAFE OU EAU,7.0,1.0,4
2021-11-14,CAFE OU EAU,2.0,1.0,1
2021-11-15,CAFE OU EAU,1.0,1.0,1
2021-11-16,CAFE OU EAU,10.0,1.0,9
2021-11-18,CAFE OU EAU,2.0,1.0,1
2021-11-19,CAFE OU EAU,1.0,1.0,1
2021-11-20,CAFE OU EAU,4.0,1.0,2
2021-11-21,CAFE OU EAU,1.0,1.0,1
2021-11-23,CAFE OU EAU,9.0,1.0,9
2021-11-25,CAFE OU EAU,2.0,1.0,2
2021-11-27,CAFE OU EAU,4.0,1.0,3
2021-11-29,CAFE OU EAU,1.0,1.0,1
2021-11-30,CAFE OU EAU,12.0,1.0,10
2021-12-02,CAFE OU EAU,4.0,1.0,2
2021-12-03,CAFE OU EAU,2.0,1.0,2
2021-12-04,CAFE OU EAU,7.0,1.0,6
2021-12-05,CAFE OU EAU,1.0,1.0,1
2021-12-10,CAFE OU EAU,5.0,1.0,4
2021-12-11,CAFE OU EAU,2.0,1.0,1
2021-12-13,CAFE OU EAU,3.0,1.0,2
2021-12-14,CAFE OU EAU,9.0,1.0,7
2021-12-16,CAFE OU EAU,2.0,1.0,2
2021-12-17,CAFE OU EAU,1.0,1.0,1
2021-12-18,CAFE OU EAU,3.0,1.0,1
2021-12-20,CAFE OU EAU,2.0,1.0,2
2021-12-21,CAFE OU EAU,9.0,1.0,7
2021-12-22,CAFE OU EAU,5.0,1.0,4
2021-12-23,CAFE OU EAU,5.0,1.0,3
2021-12-24,CAFE OU EAU,3.0,1.0,2
2021-12-28,CAFE OU EAU,5.0,1.0,4
2021-12-29,CAFE OU EAU,9.0,1.0,5
2021-12-30,CAFE OU EAU,4.0,1.0,3
2021-12-31,CAFE OU EAU,2.0,1.0,1
2022-01-02,CAFE OU EAU,1.0,1.0,1
2022-01-03,CAFE OU EAU,2.0,1.0,1
2022-01-07,CAFE OU EAU,2.0,1.0,2
2022-01-10,CAFE OU EAU,4.0,1.0,3
2022-01-11,CAFE OU EAU,7.0,1.0,5
2022-01-14,CAFE OU EAU,2.0,1.0,2
2022-01-15,CAFE OU EAU,6.0,1.0,5
2022-01-16,CAFE OU EAU,1.0,1.0,1
2022-01-17,CAFE OU EAU,8.0,1.0,4
2022-01-18,CAFE OU EAU,8.0,1.0,6
2022-01-20,CAFE OU EAU,4.0,1.0,2
2022-01-21,CAFE OU EAU,4.0,1.0,2
2022-01-22,CAFE OU EAU,2.0,1.0,2
2022-01-25,CAFE OU EAU,6.0,1.0,5
2022-01-27,CAFE OU EAU,2.0,1.0,1
2022-01-29,CAFE OU EAU,6.0,1.0,4
2022-01-30,CAFE OU EAU,1.0,1.0,1
2022-01-31,CAFE OU EAU,4.0,1.0,2
2022-02-01,CAFE OU EAU,3.0,1.0,3
2022-02-03,CAFE OU EAU,4.0,1.0,1
2022-02-04,CAFE OU EAU,3.0,1.0,2
2022-02-05,CAFE OU EAU,2.0,1.0,1
2022-02-06,CAFE OU EAU,2.0,1.0,2
2022-02-08,CAFE OU EAU,6.0,1.0,5
2022-02-10,CAFE OU EAU,1.0,1.0,1
2022-02-11,CAFE OU EAU,2.0,1.0,2
2022-02-12,CAFE OU EAU,2.0,1.0,1
2022-02-13,CAFE OU EAU,1.0,1.0,1
2022-02-14,CAFE OU EAU,3.0,1.0,2
2022-02-15,CAFE OU EAU,8.0,1.0,7
2022-02-17,CAFE OU EAU,2.0,1.0,2
2022-02-18,CAFE OU EAU,2.0,1.0,1
2022-02-19,CAFE OU EAU,4.0,1.0,1
2022-02-21,CAFE OU EAU,1.0,1.0,1
2022-02-22,CAFE OU EAU,5.0,1.0,4
2022-02-24,CAFE OU EAU,2.0,1.0,2
2022-02-25,CAFE OU EAU,1.0,1.0,1
2022-02-26,CAFE OU EAU,7.0,1.0,3
2022-03-01,CAFE OU EAU,7.0,1.0,6
2022-03-04,CAFE OU EAU,4.0,1.0,3
2022-03-06,CAFE OU EAU,1.0,1.0,1
2022-03-07,CAFE OU EAU,2.0,1.0,2
2022-03-08,CAFE OU EAU,6.0,1.0,5
2022-03-09,CAFE OU EAU,2.0,1.0,1
2022-03-10,CAFE OU EAU,1.0,1.0,1
2022-03-11,CAFE OU EAU,4.0,1.0,2
2022-03-13,CAFE OU EAU,1.0,1.0,1
2022-03-15,CAFE OU EAU,6.0,1.0,5
2022-03-16,CAFE OU EAU,4.0,1.0,4
2022-03-17,CAFE OU EAU,2.0,1.0,2
2022-03-18,CAFE OU EAU,2.0,1.0,2
2022-03-19,CAFE OU EAU,8.0,1.0,5
2022-03-20,CAFE OU EAU,1.0,1.0,1
2022-03-21,CAFE OU EAU,1.0,1.0,1
2022-03-22,CAFE OU EAU,7.0,1.0,6
2022-03-23,CAFE OU EAU,3.0,1.0,3
2022-03-24,CAFE OU EAU,2.0,1.0,2
2022-03-26,CAFE OU EAU,6.0,1.0,5
2022-03-27,CAFE OU EAU,1.0,1.0,1
2022-03-28,CAFE OU EAU,5.0,1.0,4
2022-03-29,CAFE OU EAU,1.0,1.0,1
2022-03-30,CAFE OU EAU,1.0,1.0,1
2022-04-02,CAFE OU EAU,2.0,1.0,1
2022-04-04,CAFE OU EAU,3.0,1.0,2
2022-04-05,CAFE OU EAU,5.0,1.0,4
2022-04-06,CAFE OU EAU,4.0,1.0,4
2022-04-07,CAFE OU EAU,4.0,1.0,4
2022-04-09,CAFE OU EAU,5.0,1.0,5
2022-04-12,CAFE OU EAU,6.0,1.0,5
2022-04-13,CAFE OU EAU,3.0,1.0,2
2022-04-15,CAFE OU EAU,5.0,1.0,4
2022-04-19,CAFE OU EAU,8.0,1.0,5
2022-04-20,CAFE OU EAU,5.0,1.0,4
2022-04-21,CAFE OU EAU,3.0,1.0,2
2022-04-23,CAFE OU EAU,6.0,1.0,4
2022-04-25,CAFE OU EAU,6.0,1.0,4
2022-04-26,CAFE OU EAU,5.0,1.0,4
2022-04-27,CAFE OU EAU,2.0,1.0,2
2022-04-28,CAFE OU EAU,3.0,1.0,2
2022-04-29,CAFE OU EAU,3.0,1.0,2
2022-04-30,CAFE OU EAU,3.0,1.0,2
2022-05-01,CAFE OU EAU,2.0,1.0,1
2022-05-03,CAFE OU EAU,8.0,1.0,8
2022-05-07,CAFE OU EAU,4.0,1.0,2
2022-05-08,CAFE OU EAU,2.0,1.0,1
2022-05-09,CAFE OU EAU,1.0,1.0,1
2022-05-10,CAFE OU EAU,6.0,1.0,5
2022-05-11,CAFE OU EAU,2.0,1.0,2
2022-05-12,CAFE OU EAU,3.0,1.0,2
2022-05-13,CAFE OU EAU,7.0,1.0,4
2022-05-14,CAFE OU EAU,9.0,1.0,7
2022-05-15,CAFE OU EAU,1.0,1.0,1
2022-05-16,CAFE OU EAU,3.0,1.0,2
2022-05-17,CAFE OU EAU,10.0,1.0,6
2022-05-18,CAFE OU EAU,5.0,1.0,3
2022-05-19,CAFE OU EAU,3.0,1.0,2
2022-05-20,CAFE OU EAU,3.0,1.0,2
2022-05-21,CAFE OU EAU,4.0,1.0,3
2022-05-23,CAFE OU EAU,3.0,1.0,2
2022-05-24,CAFE OU EAU,2.0,1.0,2
2022-05-28,CAFE OU EAU,14.0,1.0,6
2022-05-29,CAFE OU EAU,1.0,1.0,1
2022-05-31,CAFE OU EAU,6.0,1.0,6
2022-06-01,CAFE OU EAU,2.0,1.0,2
2022-06-02,CAFE OU EAU,8.0,1.0,4
2022-06-03,CAFE OU EAU,3.0,1.0,3
2022-06-04,CAFE OU EAU,6.0,1.0,5
2022-06-05,CAFE OU EAU,7.0,1.0,4
2022-06-07,CAFE OU EAU,4.0,1.0,3
2022-06-08,CAFE OU EAU,5.0,1.0,4
2022-06-09,CAFE OU EAU,5.0,1.0,4
2022-06-10,CAFE OU EAU,5.0,1.0,5
2022-06-11,CAFE OU EAU,5.0,1.0,4
2022-06-14,CAFE OU EAU,11.0,1.0,6
2022-06-15,CAFE OU EAU,3.0,1.0,3
2022-06-16,CAFE OU EAU,2.0,1.0,2
2022-06-18,CAFE OU EAU,4.0,1.0,4
2022-06-20,CAFE OU EAU,5.0,1.0,2
2022-06-21,CAFE OU EAU,3.0,1.0,3
2022-06-22,CAFE OU EAU,2.0,1.0,2
2022-06-23,CAFE OU EAU,3.0,1.0,2
2022-06-24,CAFE OU EAU,2.0,1.0,1
2022-06-25,CAFE OU EAU,2.0,1.0,1
2022-06-26,CAFE OU EAU,4.0,1.0,4
2022-06-27,CAFE OU EAU,1.0,1.0,1
2022-06-28,CAFE OU EAU,10.0,1.0,6
2022-06-29,CAFE OU EAU,1.0,1.0,1
2022-06-30,CAFE OU EAU,1.0,1.0,1
2022-07-01,CAFE OU EAU,2.0,1.0,2
2022-07-02,CAFE OU EAU,3.0,1.0,2
2022-07-03,CAFE OU EAU,1.0,1.0,1
2022-07-04,CAFE OU EAU,2.0,1.0,1
2022-07-05,CAFE OU EAU,6.0,1.0,5
2022-07-06,CAFE OU EAU,3.0,1.0,3
2022-07-07,CAFE OU EAU,3.0,1.0,2
2022-07-08,CAFE OU EAU,6.0,1.0,5
2022-07-09,CAFE OU EAU,5.0,1.0,4
2022-07-11,CAFE OU EAU,4.0,1.0,4
2022-07-12,CAFE OU EAU,7.0,1.0,7
2022-07-13,CAFE OU EAU,9.0,1.0,6
2022-07-14,CAFE OU EAU,4.0,1.0,3
2022-07-15,CAFE OU EAU,2.0,1.0,2
2022-07-16,CAFE OU EAU,10.0,1.0,8
2022-07-17,CAFE OU EAU,1.0,1.0,1
2022-07-18,CAFE OU EAU,8.0,1.0,7
2022-07-19,CAFE OU EAU,5.0,1.0,2
2022-07-20,CAFE OU EAU,2.0,1.0,1
2022-07-21,CAFE OU EAU,4.0,1.0,3
2022-07-22,CAFE OU EAU,1.0,1.0,1
2022-07-23,CAFE OU EAU,2.0,1.0,2
2022-07-24,CAFE OU EAU,1.0,1.0,1
2022-07-25,CAFE OU EAU,1.0,1.0,1
2022-07-26,CAFE OU EAU,10.0,1.0,8
2022-07-27,CAFE OU EAU,3.0,1.0,3
2022-07-28,CAFE OU EAU,4.0,1.0,4
2022-07-29,CAFE OU EAU,1.0,1.0,1
2022-07-30,CAFE OU EAU,12.0,1.0,9
2022-08-01,CAFE OU EAU,1.0,1.0,1
2022-08-02,CAFE OU EAU,4.0,1.0,4
2022-08-03,CAFE OU EAU,6.0,1.0,4
2022-08-05,CAFE OU EAU,1.0,1.0,1
2022-08-06,CAFE OU EAU,5.0,1.0,4
2022-08-07,CAFE OU EAU,2.0,1.0,2
2022-08-08,CAFE OU EAU,7.0,1.0,5
2022-08-09,CAFE OU EAU,7.0,1.0,6
2022-08-10,CAFE OU EAU,13.0,1.0,8
2022-08-11,CAFE OU EAU,4.0,1.0,4
2022-08-12,CAFE OU EAU,2.0,1.0,1
2022-08-13,CAFE OU EAU,7.0,1.0,6
2022-08-14,CAFE OU EAU,2.0,1.0,2
2022-08-15,CAFE OU EAU,2.0,1.0,1
2022-08-16,CAFE OU EAU,7.0,1.0,5
2022-08-17,CAFE OU EAU,1.0,1.0,1
2022-08-18,CAFE OU EAU,1.0,1.0,1
2022-08-19,CAFE OU EAU,5.0,1.0,4
2022-08-20,CAFE OU EAU,4.0,1.0,4
2022-08-22,CAFE OU EAU,5.0,1.0,4
2022-08-23,CAFE OU EAU,3.0,1.0,2
2022-08-24,CAFE OU EAU,4.0,1.0,4
2022-08-25,CAFE OU EAU,3.0,1.0,3
2022-08-27,CAFE OU EAU,2.0,1.0,2
2022-08-28,CAFE OU EAU,6.0,1.0,4
2022-08-29,CAFE OU EAU,2.0,1.0,2
2022-08-30,CAFE OU EAU,11.0,1.0,7
2022-08-31,CAFE OU EAU,1.0,1.0,1
2022-09-02,CAFE OU EAU,5.0,1.0,3
2022-09-04,CAFE OU EAU,2.0,1.0,2
2022-09-06,CAFE OU EAU,3.0,1.0,2
2022-09-07,CAFE OU EAU,4.0,1.0,3
2022-09-08,CAFE OU EAU,1.0,1.0,1
2022-09-09,CAFE OU EAU,1.0,1.0,1
2022-09-12,CAFE OU EAU,1.0,1.0,1
2022-09-13,CAFE OU EAU,4.0,1.0,3
2022-09-14,CAFE OU EAU,2.0,1.0,1
2022-09-16,CAFE OU EAU,7.0,1.0,4
2022-09-17,CAFE OU EAU,6.0,1.0,3
2022-09-18,CAFE OU EAU,2.0,1.0,2
2022-09-20,CAFE OU EAU,5.0,1.0,3
2022-09-21,CAFE OU EAU,1.0,1.0,1
2022-09-22,CAFE OU EAU,1.0,1.0,1
2022-09-23,CAFE OU EAU,6.0,1.0,4
2022-09-24,CAFE OU EAU,1.0,1.0,1
2022-09-25,CAFE OU EAU,5.0,1.0,3
2022-09-27,CAFE OU EAU,1.0,1.0,1
2022-09-28,CAFE OU EAU,1.0,1.0,1
2022-09-30,CAFE OU EAU,2.0,1.0,2
2021-06-02,CAKE,1.0,3.0,1
2021-01-02,CAMPAGNE,10.0,1.8,10
2021-01-03,CAMPAGNE,9.0,1.8,6
2021-01-04,CAMPAGNE,6.0,1.8,6
2021-01-05,CAMPAGNE,3.0,1.8,3
2021-01-07,CAMPAGNE,3.0,1.8,2
2021-01-08,CAMPAGNE,3.0,1.8,3
2021-01-09,CAMPAGNE,5.0,1.8,5
2021-01-10,CAMPAGNE,5.0,1.8,5
2021-01-11,CAMPAGNE,5.0,1.8,5
2021-01-12,CAMPAGNE,2.0,1.8,2
2021-01-14,CAMPAGNE,5.0,1.8,3
2021-01-15,CAMPAGNE,5.0,1.8,4
2021-01-16,CAMPAGNE,5.0,1.8,5
2021-01-17,CAMPAGNE,8.0,1.8,8
2021-01-18,CAMPAGNE,5.0,1.8,3
2021-01-19,CAMPAGNE,1.0,1.8,1
2021-01-21,CAMPAGNE,5.0,1.8,4
2021-01-22,CAMPAGNE,4.0,1.8,4
2021-01-23,CAMPAGNE,5.0,1.8,5
2021-01-24,CAMPAGNE,5.0,1.8,5
2021-01-25,CAMPAGNE,6.0,1.8,4
2021-01-26,CAMPAGNE,3.0,1.8,3
2021-01-28,CAMPAGNE,6.0,1.8,4
2021-01-29,CAMPAGNE,4.0,1.8,4
2021-01-30,CAMPAGNE,8.0,1.8,8
2021-01-31,CAMPAGNE,4.0,1.8,4
2021-02-01,CAMPAGNE,3.0,1.8,3
2021-02-02,CAMPAGNE,1.0,1.8,1
2021-02-04,CAMPAGNE,4.0,1.8,3
2021-02-05,CAMPAGNE,5.0,1.8,4
2021-02-06,CAMPAGNE,4.0,1.8,4
2021-02-07,CAMPAGNE,6.0,1.8,6
2021-02-08,CAMPAGNE,2.0,1.8,2
2021-02-09,CAMPAGNE,5.0,1.8,5
2021-02-11,CAMPAGNE,5.0,1.8,4
2021-02-12,CAMPAGNE,4.0,1.8,3
2021-02-13,CAMPAGNE,5.0,1.8,5
2021-02-14,CAMPAGNE,11.0,1.8,10
2021-02-15,CAMPAGNE,1.0,1.8,1
2021-02-16,CAMPAGNE,5.0,1.8,5
2021-02-18,CAMPAGNE,6.0,1.8,5
2021-02-19,CAMPAGNE,6.0,1.8,5
2021-02-20,CAMPAGNE,10.0,1.8,8
2021-02-21,CAMPAGNE,10.0,1.8,8
2021-02-22,CAMPAGNE,11.0,1.8,11
2021-02-23,CAMPAGNE,11.0,1.8,11
2021-02-25,CAMPAGNE,10.0,1.8,8
2021-02-26,CAMPAGNE,9.0,1.8,8
2021-02-27,CAMPAGNE,10.0,1.8,9
2021-02-28,CAMPAGNE,18.0,1.8,17
2021-03-01,CAMPAGNE,9.0,1.8,8
2021-03-02,CAMPAGNE,11.0,1.8,11
2021-03-04,CAMPAGNE,10.0,1.8,9
2021-03-05,CAMPAGNE,9.0,1.8,8
2021-03-06,CAMPAGNE,10.0,1.8,8
2021-03-07,CAMPAGNE,9.0,1.8,8
2021-03-08,CAMPAGNE,2.0,1.8,2
2021-03-09,CAMPAGNE,6.0,1.8,5
2021-03-11,CAMPAGNE,5.0,1.8,3
2021-03-12,CAMPAGNE,8.0,1.8,8
2021-03-13,CAMPAGNE,6.0,1.8,6
2021-03-14,CAMPAGNE,10.0,1.8,10
2021-03-15,CAMPAGNE,6.0,1.8,5
2021-03-16,CAMPAGNE,5.0,1.8,5
2021-03-18,CAMPAGNE,3.0,1.8,2
2021-03-19,CAMPAGNE,4.0,1.8,4
2021-03-20,CAMPAGNE,8.0,1.8,8
2021-03-21,CAMPAGNE,10.0,1.8,8
2021-03-22,CAMPAGNE,5.0,1.8,3
2021-03-23,CAMPAGNE,4.0,1.8,4
2021-03-25,CAMPAGNE,6.0,1.8,5
2021-03-26,CAMPAGNE,6.0,1.8,4
2021-03-27,CAMPAGNE,6.0,1.8,6
2021-03-28,CAMPAGNE,8.0,1.8,6
2021-03-29,CAMPAGNE,5.0,1.8,5
2021-03-30,CAMPAGNE,8.0,1.8,7
2021-04-01,CAMPAGNE,6.0,1.8,5
2021-04-02,CAMPAGNE,2.0,1.8,2
2021-04-03,CAMPAGNE,7.0,1.8,7
2021-04-04,CAMPAGNE,20.0,1.8,17
2021-04-05,CAMPAGNE,11.0,1.8,10
2021-04-06,CAMPAGNE,6.0,1.8,6
2021-04-08,CAMPAGNE,7.0,1.8,5
2021-04-09,CAMPAGNE,3.0,1.8,3
2021-04-10,CAMPAGNE,7.0,1.8,7
2021-04-11,CAMPAGNE,6.0,1.8,5
2021-04-12,CAMPAGNE,9.0,1.8,7
2021-04-13,CAMPAGNE,7.0,1.8,7
2021-04-14,CAMPAGNE,2.0,1.8,2
2021-04-15,CAMPAGNE,10.0,1.8,9
2021-04-16,CAMPAGNE,9.0,1.8,8
2021-04-17,CAMPAGNE,8.0,1.8,8
2021-04-18,CAMPAGNE,16.0,1.8,14
2021-04-19,CAMPAGNE,4.0,1.8,4
2021-04-20,CAMPAGNE,10.0,1.8,10
2021-04-21,CAMPAGNE,6.0,1.8,4
2021-04-22,CAMPAGNE,10.0,1.8,8
2021-04-23,CAMPAGNE,7.0,1.8,6
2021-04-24,CAMPAGNE,4.0,1.8,4
2021-04-25,CAMPAGNE,10.0,1.8,9
2021-04-26,CAMPAGNE,5.0,1.8,5
2021-04-27,CAMPAGNE,3.0,1.8,3
2021-04-28,CAMPAGNE,8.0,1.8,7
2021-04-29,CAMPAGNE,10.0,1.8,9
2021-04-30,CAMPAGNE,4.0,1.8,4
2021-05-01,CAMPAGNE,12.0,1.8,10
2021-05-02,CAMPAGNE,11.0,1.8,11
2021-05-03,CAMPAGNE,5.0,1.8,5
2021-05-04,CAMPAGNE,7.0,1.8,7
2021-05-05,CAMPAGNE,5.0,1.8,4
2021-05-06,CAMPAGNE,7.0,1.8,7
2021-05-07,CAMPAGNE,8.0,1.8,6
2021-05-08,CAMPAGNE,9.0,1.8,8
2021-05-09,CAMPAGNE,15.0,1.8,13
2021-05-10,CAMPAGNE,4.0,1.8,4
2021-05-11,CAMPAGNE,1.0,1.8,1
2021-05-12,CAMPAGNE,11.0,1.8,9
2021-05-13,CAMPAGNE,16.0,1.8,12
2021-05-14,CAMPAGNE,11.0,1.8,10
2021-05-15,CAMPAGNE,6.0,1.8,6
2021-05-16,CAMPAGNE,15.0,1.8,14
2021-05-21,CAMPAGNE,9.0,1.8,9
2021-05-22,CAMPAGNE,10.0,1.8,10
2021-05-23,CAMPAGNE,15.0,1.8,14
2021-05-24,CAMPAGNE,15.0,1.8,14
2021-05-25,CAMPAGNE,5.0,1.8,5
2021-05-26,CAMPAGNE,5.0,1.8,5
2021-05-27,CAMPAGNE,5.0,1.8,4
2021-05-28,CAMPAGNE,6.0,1.8,6
2021-05-29,CAMPAGNE,11.0,1.8,10
2021-05-30,CAMPAGNE,15.0,1.8,11
2021-05-31,CAMPAGNE,8.0,1.8,6
2021-06-01,CAMPAGNE,2.0,1.8,2
2021-06-02,CAMPAGNE,5.0,1.8,5
2021-06-03,CAMPAGNE,4.0,1.8,3
2021-06-04,CAMPAGNE,8.0,1.8,7
2021-06-05,CAMPAGNE,4.0,1.8,4
2021-06-06,CAMPAGNE,6.0,1.8,6
2021-06-07,CAMPAGNE,4.0,1.8,4
2021-06-08,CAMPAGNE,3.0,1.8,3
2021-06-09,CAMPAGNE,1.0,1.8,1
2021-06-10,CAMPAGNE,7.0,1.8,6
2021-06-11,CAMPAGNE,2.0,1.8,2
2021-06-12,CAMPAGNE,8.0,1.8,8
2021-06-13,CAMPAGNE,10.0,1.8,10
2021-06-14,CAMPAGNE,8.0,1.8,6
2021-06-15,CAMPAGNE,5.0,1.8,5
2021-06-16,CAMPAGNE,7.0,1.8,6
2021-06-17,CAMPAGNE,3.0,1.8,3
2021-06-18,CAMPAGNE,6.0,1.8,6
2021-06-19,CAMPAGNE,10.0,1.8,8
2021-06-20,CAMPAGNE,10.0,1.8,9
2021-06-21,CAMPAGNE,6.0,1.8,6
2021-06-22,CAMPAGNE,6.0,1.8,6
2021-06-23,CAMPAGNE,5.0,1.8,5
2021-06-24,CAMPAGNE,9.0,1.8,8
2021-06-25,CAMPAGNE,7.0,1.8,7
2021-06-26,CAMPAGNE,4.0,1.8,4
2021-06-27,CAMPAGNE,12.0,1.8,9
2021-06-28,CAMPAGNE,5.0,1.8,5
2021-06-29,CAMPAGNE,6.0,1.8,6
2021-06-30,CAMPAGNE,7.0,1.8,7
2021-07-01,CAMPAGNE,11.0,1.8,9
2021-07-02,CAMPAGNE,4.0,1.8,4
2021-07-03,CAMPAGNE,21.0,1.8,6
2021-07-04,CAMPAGNE,14.0,1.8,12
2021-07-05,CAMPAGNE,9.0,1.8,8
2021-07-06,CAMPAGNE,6.0,1.8,6
2021-07-07,CAMPAGNE,4.0,1.8,4
2021-07-08,CAMPAGNE,10.0,1.8,9
2021-07-09,CAMPAGNE,11.0,1.8,8
2021-07-10,CAMPAGNE,16.0,1.8,9
2021-07-11,CAMPAGNE,15.0,1.8,13
2021-07-12,CAMPAGNE,10.0,1.8,9
2021-07-13,CAMPAGNE,8.0,1.8,8
2021-07-14,CAMPAGNE,14.0,1.8,13
2021-07-15,CAMPAGNE,13.0,1.8,9
2021-07-16,CAMPAGNE,10.0,1.8,10
2021-07-17,CAMPAGNE,15.0,1.8,14
2021-07-18,CAMPAGNE,19.0,1.8,16
2021-07-19,CAMPAGNE,23.0,1.8,21
2021-07-20,CAMPAGNE,5.0,1.8,5
2021-07-21,CAMPAGNE,18.0,1.8,17
2021-07-22,CAMPAGNE,14.0,1.8,13
2021-07-23,CAMPAGNE,8.0,1.8,8
2021-07-24,CAMPAGNE,14.0,1.8,13
2021-07-25,CAMPAGNE,20.0,1.8,19
2021-07-26,CAMPAGNE,12.0,1.8,11
